Epoch,Class_0,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10,Class_11,Class_12,Class_13,Class_14,Class_15,Class_16,Class_17,Class_18,Class_19,Class_20,Class_21,Class_22,Class_23,Class_24,Class_25,Class_26,Class_27,Class_28,Class_29,Class_30,Class_31,Class_32,Class_33,Class_34,Class_35,Class_36,Class_37,Class_38,Class_39,Class_40,Class_41,Class_42,Class_43,Class_44,Class_45,Class_46,Class_47,Class_48,Class_49,Class_50,Class_51,Class_52,Class_53,Class_54,Class_55,Class_56,Class_57,Class_58,Class_59,Class_60,Class_61,Class_62,Class_63,Class_64,Class_65,Class_66,Class_67,Class_68,Class_69,Class_70,Class_71,Class_72,Class_73,Class_74,Class_75,Class_76,Class_77,Class_78,Class_79,Class_80,Class_81,Class_82,Class_83,Class_84,Class_85,Class_86,Class_87,Class_88,Class_89,Class_90,Class_91,Class_92,Class_93,Class_94,Class_95,Class_96,Class_97,Class_98,Class_99,Class_100,Class_101,Class_102,Class_103
11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15,0.8286701440811157,0.4329043924808502,0.0,0.583398163318634,0.23446109890937805,0.49573227763175964,0.7124457955360413,0.0,0.4707285463809967,0.0826340913772583,0.43452030420303345,0.21998973190784454,0.4082687199115753,0.4131656885147095,0.4640006422996521,0.4276309907436371,0.15586107969284058,0.4565522372722626,0.25682324171066284,0.1365584284067154,0.08135941624641418,0.5474278330802917,0.3907863199710846,0.0,0.475158154964447,0.4343559145927429,0.0,0.10517635941505432,0.3805331587791443,0.7047401666641235,0.6427189707756042,0.40641406178474426,0.6304168701171875,0.5004557371139526,0.2332068532705307,0.5085372924804688,0.45946770906448364,0.6492011547088623,0.14541393518447876,0.5635102391242981,0.3829783797264099,0.6057292819023132,0.4998975396156311,0.0,0.4410921037197113,0.44471076130867004,0.4224855303764343,0.16967126727104187,0.39993172883987427,0.2655121684074402,0.21935442090034485,0.19176042079925537,0.4180689752101898,0.3909507393836975,0.3169354498386383,0.6847773790359497,0.5742012858390808,0.42267096042633057,0.5580174922943115,0.7919884920120239,0.0,0.24059297144412994,0.09326937794685364,0.22215646505355835,0.6021956205368042,0.6023420691490173,0.6927382349967957,0.42535606026649475,0.44248542189598083,0.09398455917835236,0.531006395816803,0.4336150586605072,0.566309928894043,0.6859841346740723,0.0,0.415886789560318,0.2858482003211975,0.23837436735630035,0.6452937126159668,0.5533765554428101,0.414471298456192,0.47875839471817017,0.5856509804725647,0.145603746175766,0.7220544219017029,0.6627722382545471,0.0,0.7680630087852478,0.6010855436325073,0.42391958832740784,0.4620629549026489,0.45032358169555664,0.4886794686317444,0.3632122874259949,0.421210914850235,0.7611961364746094,0.6450203061103821,0.0,0.2981240749359131,0.05029772222042084,0.0,0.14807073771953583,0.06669855862855911,0.02482934109866619
16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20,0.8270979523658752,0.4340798258781433,0.0005608276696875691,0.5651969313621521,0.22918802499771118,0.5069335699081421,0.6996196508407593,0.0,0.44792062044143677,0.09513133764266968,0.44574397802352905,0.1888740509748459,0.421302855014801,0.2807232141494751,0.4125244617462158,0.43524929881095886,0.20309416949748993,0.4389215111732483,0.2620593309402466,0.3287380635738373,0.10843799263238907,0.5190719366073608,0.48421746492385864,0.0,0.5181834101676941,0.3855016827583313,0.0019542768131941557,0.046338438987731934,0.40281254053115845,0.7087975740432739,0.7750893831253052,0.37890881299972534,0.6820411086082458,0.5382221937179565,0.19996577501296997,0.5412067770957947,0.5341961979866028,0.569290041923523,0.16900765895843506,0.6636760830879211,0.37928763031959534,0.6339548230171204,0.5673694610595703,0.0,0.5075418949127197,0.474210649728775,0.42666858434677124,0.13102908432483673,0.3645957112312317,0.34525272250175476,0.22753675282001495,0.1906021684408188,0.36244794726371765,0.3530474007129669,0.2987804114818573,0.5630013346672058,0.578687846660614,0.49856293201446533,0.5857182741165161,0.7853702306747437,0.0,0.25438860058784485,0.14753751456737518,0.3440695106983185,0.5431732535362244,0.55228191614151,0.6617486476898193,0.4424109160900116,0.47707828879356384,0.07565652579069138,0.4514131546020508,0.3903498947620392,0.5701096653938293,0.7077305912971497,0.0,0.49669376015663147,0.2317049652338028,0.20680853724479675,0.6428620219230652,0.46523770689964294,0.4342834949493408,0.4686667025089264,0.6037241220474243,0.1918426901102066,0.7378628849983215,0.6972200274467468,0.0,0.8046857118606567,0.6135716438293457,0.4635879099369049,0.4833584427833557,0.43979236483573914,0.5311375260353088,0.36397266387939453,0.4138054847717285,0.7832664847373962,0.6371946334838867,0.0,0.2931739091873169,0.33015990257263184,0.0,0.20081861317157745,0.027558796107769012,0.03445311635732651
