Epoch,Class_0,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10,Class_11,Class_12,Class_13,Class_14,Class_15,Class_16,Class_17,Class_18,Class_19,Class_20,Class_21,Class_22,Class_23,Class_24,Class_25,Class_26,Class_27,Class_28,Class_29,Class_30,Class_31,Class_32,Class_33,Class_34,Class_35,Class_36,Class_37,Class_38,Class_39,Class_40,Class_41,Class_42,Class_43,Class_44,Class_45,Class_46,Class_47,Class_48,Class_49,Class_50,Class_51,Class_52,Class_53,Class_54,Class_55,Class_56,Class_57,Class_58,Class_59,Class_60,Class_61,Class_62,Class_63,Class_64,Class_65,Class_66,Class_67,Class_68,Class_69,Class_70,Class_71,Class_72,Class_73,Class_74,Class_75,Class_76,Class_77,Class_78,Class_79,Class_80,Class_81,Class_82,Class_83,Class_84,Class_85,Class_86,Class_87,Class_88,Class_89,Class_90,Class_91,Class_92,Class_93,Class_94,Class_95,Class_96,Class_97,Class_98,Class_99,Class_100,Class_101,Class_102,Class_103
1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,0.8772643208503723,0.4972410798072815,0.015229091048240662,0.5884143710136414,0.21245402097702026,0.5304734110832214,0.6901856660842896,0.0,0.4433368444442749,0.10799752920866013,0.44623488187789917,0.23952476680278778,0.4988172650337219,0.4505991041660309,0.5084842443466187,0.48800215125083923,0.16810254752635956,0.4732363224029541,0.3217146694660187,0.33512580394744873,0.45251211524009705,0.5513737201690674,0.5112339854240417,0.04682217165827751,0.5084739327430725,0.40503010153770447,0.07146941125392914,0.1730652004480362,0.5094960927963257,0.7454311847686768,0.8008374571800232,0.5071524977684021,0.69875568151474,0.49986255168914795,0.3065548837184906,0.5590333342552185,0.4907645881175995,0.6843811273574829,0.2011100947856903,0.6877536773681641,0.48895636200904846,0.6446487903594971,0.812934398651123,0.09233546257019043,0.5178247690200806,0.5112732648849487,0.4250350594520569,0.18993113934993744,0.4513460695743561,0.31153950095176697,0.2219218611717224,0.21094301342964172,0.3985055387020111,0.3866558372974396,0.3796280026435852,0.6368517279624939,0.6128945350646973,0.4184720516204834,0.5811021327972412,0.8218827843666077,0.0,0.3110240399837494,0.1443224996328354,0.5054742097854614,0.6180853843688965,0.6331884860992432,0.7210291028022766,0.444211483001709,0.4477386772632599,0.07507328689098358,0.5251107811927795,0.34298330545425415,0.6006866693496704,0.7269588708877563,0.0,0.5267643928527832,0.33676978945732117,0.18458722531795502,0.6233909726142883,0.5486562252044678,0.49854427576065063,0.4464157223701477,0.6495533585548401,0.2779269814491272,0.7728238105773926,0.7263447046279907,0.0,0.8445516228675842,0.619858980178833,0.4951268434524536,0.4610191285610199,0.3902044892311096,0.6736459136009216,0.4032624065876007,0.43025919795036316,0.8023872971534729,0.6874921321868896,0.0,0.277573823928833,0.32663694024086,0.03704391047358513,0.20256349444389343,0.010477209463715553,0.03170591592788696
6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10,0.8849492073059082,0.49734246730804443,0.1052461564540863,0.5964564085006714,0.22369343042373657,0.5306236147880554,0.7299509644508362,0.0,0.4577784538269043,0.11750850081443787,0.45358192920684814,0.23177127540111542,0.5314288139343262,0.48004308342933655,0.5226686596870422,0.49313846230506897,0.16995008289813995,0.4933662414550781,0.3269737660884857,0.3476155698299408,0.46286097168922424,0.5370239019393921,0.5057389140129089,0.09327992796897888,0.6036520004272461,0.40090593695640564,0.06215529516339302,0.1854242980480194,0.5056193470954895,0.7613622546195984,0.8037886023521423,0.5029347538948059,0.7324469685554504,0.5336870551109314,0.2691248059272766,0.5817618370056152,0.5029937624931335,0.6890765428543091,0.20917265117168427,0.7128388285636902,0.47149595618247986,0.6959278583526611,0.7675225138664246,0.08564650267362595,0.5430641174316406,0.5066505074501038,0.4298774003982544,0.19954493641853333,0.4509512186050415,0.2828759253025055,0.20259138941764832,0.22288154065608978,0.40372565388679504,0.40824711322784424,0.38789451122283936,0.694913387298584,0.6269111633300781,0.4203050434589386,0.5862329006195068,0.8106065392494202,0.0,0.352753221988678,0.15189293026924133,0.5110446810722351,0.6262790560722351,0.6278777718544006,0.7183127403259277,0.4596098065376282,0.5177949666976929,0.06104493513703346,0.5291239023208618,0.3298240303993225,0.6043270230293274,0.7241203784942627,0.0,0.5477134585380554,0.329673707485199,0.1967492550611496,0.6705668568611145,0.5770235061645508,0.4987337291240692,0.4967215657234192,0.6375978589057922,0.27310311794281006,0.7733616828918457,0.7409545183181763,0.0,0.8444739580154419,0.6396026611328125,0.5057129263877869,0.47559744119644165,0.39834287762641907,0.6666861176490784,0.4254284203052521,0.407233327627182,0.7924760580062866,0.6705989241600037,0.0,0.25295230746269226,0.2828962504863739,0.07131679356098175,0.2214420884847641,0.01170729473233223,0.03594978526234627
