Epoch,Class_0,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10,Class_11,Class_12,Class_13,Class_14,Class_15,Class_16,Class_17,Class_18,Class_19,Class_20,Class_21,Class_22,Class_23,Class_24,Class_25,Class_26,Class_27,Class_28,Class_29,Class_30,Class_31,Class_32,Class_33,Class_34,Class_35,Class_36,Class_37,Class_38,Class_39,Class_40,Class_41,Class_42,Class_43,Class_44,Class_45,Class_46,Class_47,Class_48,Class_49,Class_50,Class_51,Class_52,Class_53,Class_54,Class_55,Class_56,Class_57,Class_58,Class_59,Class_60,Class_61,Class_62,Class_63,Class_64,Class_65,Class_66,Class_67,Class_68,Class_69,Class_70,Class_71,Class_72,Class_73,Class_74,Class_75,Class_76,Class_77,Class_78,Class_79,Class_80,Class_81,Class_82,Class_83,Class_84,Class_85,Class_86,Class_87,Class_88,Class_89,Class_90,Class_91,Class_92,Class_93,Class_94,Class_95,Class_96,Class_97,Class_98,Class_99,Class_100,Class_101,Class_102,Class_103
11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15,0.7851024866104126,0.085969939827919,0.0,0.41012391448020935,0.2607370615005493,0.2682070732116699,0.39228376746177673,0.0,0.3341747522354126,0.0747709721326828,0.28555598855018616,0.15136617422103882,0.2893662750720978,0.3236301839351654,0.317306786775589,0.18347957730293274,0.015367964282631874,0.18959940969944,0.14057013392448425,0.0,0.0016833136323839426,0.2739615738391876,0.18422070145606995,0.0,0.24473299086093903,0.28219303488731384,0.0,0.0014829389983788133,0.05464516952633858,0.5395078063011169,0.6885262131690979,0.27385562658309937,0.6337149739265442,0.43572843074798584,0.08175835013389587,0.25049781799316406,0.20062345266342163,0.5466814041137695,0.0029893640894442797,0.5140430927276611,0.27505069971084595,0.48267754912376404,0.5291294455528259,0.009258955717086792,0.31211352348327637,0.129792258143425,0.344833642244339,0.009183641523122787,0.2949230968952179,0.18742607533931732,0.0807267501950264,0.09166362881660461,0.27498921751976013,0.16780118644237518,0.2230624258518219,0.3451491594314575,0.30144262313842773,0.2812560200691223,0.4526544213294983,0.7462846636772156,0.0,0.25114598870277405,0.0,0.0,0.3309548497200012,0.462117075920105,0.509353518486023,0.27590906620025635,0.11651720106601715,0.014997988939285278,0.42714300751686096,0.2668514847755432,0.38756921887397766,0.5791051983833313,0.0,0.058850426226854324,0.15162546932697296,0.08851877599954605,0.16981855034828186,0.0002610736119095236,0.3574928343296051,0.41436564922332764,0.4864512085914612,0.04691055417060852,0.6464180946350098,0.4986226260662079,0.0,0.7522266507148743,0.4501517117023468,0.38416096568107605,0.24970807135105133,0.2516860067844391,0.19347243010997772,0.24556195735931396,0.275422602891922,0.6218443512916565,0.5532122254371643,0.0,0.17372877895832062,0.0,0.0,0.15238066017627716,0.0008928559254854918,0.0024474584497511387
16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20,0.836843729019165,0.05012641102075577,0.00047275229007937014,0.41677695512771606,0.2837247848510742,0.3665086030960083,0.5238766670227051,0.0,0.38365668058395386,0.08014034479856491,0.31089383363723755,0.1109672486782074,0.2994289696216583,0.22732442617416382,0.30357885360717773,0.22438152134418488,0.0009630431886762381,0.21473725140094757,0.14167611300945282,0.0005944668082520366,0.0,0.3109041750431061,0.156424418091774,0.0,0.20625519752502441,0.26950159668922424,0.0,0.020352473482489586,0.1761152595281601,0.5822652578353882,0.7102687954902649,0.32380783557891846,0.5648748874664307,0.4557926058769226,0.04811731353402138,0.2448555827140808,0.22734284400939941,0.5679004192352295,0.03690902143716812,0.38863125443458557,0.3052905201911926,0.5036869049072266,0.5764493346214294,0.0,0.36562201380729675,0.13710343837738037,0.38017797470092773,0.13382257521152496,0.22375907003879547,0.14697471261024475,0.10726810991764069,0.027349917218089104,0.28827404975891113,0.194054514169693,0.22756855189800262,0.3128008544445038,0.34101200103759766,0.30272722244262695,0.46897342801094055,0.7651240825653076,0.0,0.2571142613887787,0.03537139296531677,0.002433113055303693,0.39673522114753723,0.501192033290863,0.5724299550056458,0.27445071935653687,0.1565614640712738,0.0022191128227859735,0.4372044801712036,0.2953594923019409,0.5011327862739563,0.5905767679214478,0.0,0.22198010981082916,0.19184888899326324,0.13939014077186584,0.21655800938606262,0.10219725221395493,0.38683265447616577,0.45363080501556396,0.5681167840957642,0.0868653804063797,0.6626615524291992,0.5130624175071716,0.0,0.8055631518363953,0.5388447046279907,0.4126092791557312,0.38166359066963196,0.2944325804710388,0.20927239954471588,0.25786834955215454,0.30945008993148804,0.7292029857635498,0.6046637892723083,0.0,0.22362221777439117,0.0073178489692509174,0.0,0.10334160923957825,0.05066069960594177,0.009612474590539932
